Order Date,Region,Category,Sub-Category,Customer Name,Sales,Profit,Discount,YearMonth,Profit Margin
2017-06-08,Central,Office Supplies,Appliances,Dorris liebe,1.624,-4.466,0.8,2017-06,-2.75
2014-09-19,Central,Technology,Machines,Sean Braxton,3059.982,-509.997,0.4,2014-09,-0.16666666666666669
2014-09-19,Central,Technology,Machines,Sean Braxton,2519.958,-251.9958,0.4,2014-09,-0.09999999999999999
2016-06-06,Central,Technology,Phones,Roy Collins,328.224,28.7196,0.2,2016-06,0.08750000000000001
2015-11-10,West,Technology,Accessories,Alan Hwang,79.9,35.156,0.0,2015-11,0.43999999999999995
2017-06-16,South,Office Supplies,Art,Claudia Bergmann,14.016,4.7304,0.2,2017-06,0.3375
2016-01-22,East,Office Supplies,Fasteners,Paul Gonzalez,7.56,0.3024,0.0,2016-01,0.04
2017-12-09,East,Office Supplies,Storage,Christine Abelman,37.208,-7.4416,0.2,2017-12,-0.2
2017-12-09,East,Office Supplies,Envelopes,Christine Abelman,57.576,21.591,0.2,2017-12,0.375
2017-12-28,West,Office Supplies,Storage,Kristen Hastings,725.84,210.4936,0.0,2017-12,0.29
2015-07-30,West,Technology,Accessories,Helen Andreada,209.93,92.3692,0.0,2015-07,0.44
2015-07-30,West,Furniture,Furnishings,Helen Andreada,5.28,2.3232,0.0,2015-07,0.43999999999999995
2015-07-30,West,Office Supplies,Binders,Helen Andreada,10.92,4.095,0.2,2015-07,0.375
2017-09-16,West,Office Supplies,Paper,Barry Blumstein,8.82,4.0572,0.0,2017-09,0.45999999999999996
2017-09-16,West,Office Supplies,Art,Barry Blumstein,5.98,1.5548,0.0,2017-09,0.25999999999999995
2017-10-13,East,Office Supplies,Paper,Andrew Gjertsen,11.648,4.0768,0.2,2017-10,0.35000000000000003
2017-10-13,East,Office Supplies,Paper,Andrew Gjertsen,18.176,5.9072,0.2,2017-10,0.325
2017-10-13,East,Office Supplies,Storage,Andrew Gjertsen,59.712,5.9712,0.2,2017-10,0.09999999999999999
2017-10-13,East,Office Supplies,Labels,Andrew Gjertsen,24.84,8.694,0.2,2017-10,0.35000000000000003
2015-09-26,Central,Office Supplies,Binders,Steven Cartwright,2.08,-3.432,0.8,2015-09,-1.65
2015-09-26,Central,Technology,Phones,Steven Cartwright,1114.4,376.11,0.2,2015-09,0.33749999999999997
2015-11-02,West,Furniture,Tables,Jas O'Carroll,1038.84,51.942,0.2,2015-11,0.05
2015-09-26,West,Office Supplies,Paper,Tracy Blumstein,141.76,47.844,0.2,2015-09,0.3375
2015-09-26,West,Technology,Accessories,Tracy Blumstein,239.8,47.96,0.2,2015-09,0.19999999999999998
2015-09-26,West,Office Supplies,Paper,Tracy Blumstein,31.104,10.8864,0.2,2015-09,0.35000000000000003
2016-12-18,South,Office Supplies,Binders,Alan Haines,254.058,-169.372,0.7,2016-12,-0.6666666666666667
2016-12-18,South,Office Supplies,Appliances,Alan Haines,194.528,24.316,0.2,2016-12,0.125
2016-12-18,South,Office Supplies,Supplies,Alan Haines,961.48,-204.3145,0.2,2016-12,-0.2125
2016-11-20,East,Office Supplies,Fasteners,Nick Zandusky,19.096,6.6836,0.2,2016-11,0.35000000000000003
2016-11-20,East,Office Supplies,Labels,Nick Zandusky,18.496,6.2424,0.2,2016-11,0.3375
2016-11-20,East,Technology,Accessories,Nick Zandusky,255.984,54.3966,0.2,2016-11,0.2125
2016-11-20,East,Furniture,Bookcases,Nick Zandusky,86.97,-48.7032,0.5,2016-11,-0.56
2014-12-26,West,Furniture,Furnishings,Kelly Lampkin,300.416,78.8592,0.2,2014-12,0.2625
2014-12-26,West,Furniture,Chairs,Kelly Lampkin,230.352,20.1558,0.2,2014-12,0.0875
2014-12-26,West,Furniture,Furnishings,Kelly Lampkin,218.352,-24.5646,0.2,2014-12,-0.11249999999999999
2014-12-26,West,Office Supplies,Binders,Kelly Lampkin,78.6,-62.88,0.7,2014-12,-0.8
2014-12-26,West,Office Supplies,Fasteners,Kelly Lampkin,27.552,9.2988,0.2,2014-12,0.3375
2016-10-28,East,Office Supplies,Paper,Jonathan Doherty,32.4,15.552,0.0,2016-10,0.48
2016-10-28,East,Office Supplies,Storage,Jonathan Doherty,1082.48,10.8248,0.0,2016-10,0.01
2016-10-28,East,Office Supplies,Paper,Jonathan Doherty,56.91,27.3168,0.0,2016-10,0.48000000000000004
2016-10-28,East,Furniture,Furnishings,Jonathan Doherty,77.6,38.024,0.0,2016-10,0.49000000000000005
2016-10-28,East,Office Supplies,Binders,Jonathan Doherty,14.28,6.5688,0.0,2016-10,0.4600000000000001
2017-11-19,Central,Furniture,Tables,Jonathan Howell,219.075,-131.445,0.5,2017-11,-0.6
2015-05-04,East,Furniture,Furnishings,Alan Schoenberger,26.8,12.864,0.0,2015-05,0.48000000000000004
2014-12-30,Central,Office Supplies,Art,Ken Brennan,9.84,2.8536,0.0,2014-12,0.29000000000000004
2014-06-01,East,Office Supplies,Binders,Corey Roper,45.48,20.9208,0.0,2014-06,0.46
2014-06-01,East,Office Supplies,Art,Corey Roper,289.2,83.868,0.0,2014-06,0.29
2017-04-15,South,Office Supplies,Art,Shahid Hopkins,4.89,2.0049,0.0,2017-04,0.41000000000000003
2016-09-12,West,Furniture,Furnishings,Ben Peterman,15.136,3.5948,0.2,2016-09,0.23750000000000002
2016-09-12,West,Furniture,Chairs,Ben Peterman,466.768,52.5114,0.2,2016-09,0.11250000000000002
2016-09-12,West,Furniture,Furnishings,Ben Peterman,15.232,1.7136,0.2,2016-09,0.1125
2016-09-12,West,Office Supplies,Labels,Ben Peterman,6.264,2.0358,0.2,2016-09,0.325
2014-09-27,East,Furniture,Furnishings,Thomas Seio,87.54,37.6422,0.0,2014-09,0.43
2014-08-09,South,Technology,Phones,Andy Gerbode,178.384,22.298,0.2,2014-08,0.125
2014-08-09,South,Office Supplies,Paper,Andy Gerbode,15.552,5.4432,0.2,2014-08,0.35000000000000003
2014-12-28,East,Office Supplies,Art,Sung Pak,99.136,8.6744,0.2,2014-12,0.08750000000000001
2014-11-04,East,Furniture,Chairs,Nathan Mautz,135.882,24.1568,0.1,2014-11,0.17777777777777778
2014-11-04,East,Technology,Machines,Nathan Mautz,3991.98,1995.99,0.0,2014-11,0.5
2014-11-04,East,Technology,Phones,Nathan Mautz,275.94,80.0226,0.0,2014-11,0.29
2014-11-04,East,Technology,Accessories,Nathan Mautz,360.0,129.6,0.0,2014-11,0.36
2014-11-04,East,Office Supplies,Storage,Nathan Mautz,43.57,13.071,0.0,2014-11,0.3
2014-09-19,West,Office Supplies,Fasteners,Frank Atkinson,7.16,3.58,0.0,2014-09,0.5
2016-04-23,West,Office Supplies,Binders,Grace Kelly,251.52,81.744,0.2,2016-04,0.325
2016-04-23,West,Technology,Accessories,Grace Kelly,99.99,34.9965,0.0,2016-04,0.35
2017-11-03,South,Furniture,Furnishings,Don Jones,15.992,0.9995,0.2,2017-11,0.0625
2016-08-30,East,Technology,Phones,Patrick O'Brill,290.898,-67.8762,0.4,2016-08,-0.2333333333333333
2016-08-30,East,Office Supplies,Storage,Patrick O'Brill,54.224,3.389,0.2,2016-08,0.0625
2016-08-30,East,Furniture,Chairs,Patrick O'Brill,786.744,-258.5016,0.3,2016-08,-0.32857142857142857
2016-08-30,East,Office Supplies,Labels,Patrick O'Brill,100.24,33.831,0.2,2016-08,0.3375
2016-08-30,East,Office Supplies,Binders,Patrick O'Brill,37.764,-27.6936,0.7,2016-08,-0.7333333333333333
2016-04-25,East,Technology,Phones,John Lucas,82.8,-20.7,0.4,2016-04,-0.25
2016-04-25,East,Office Supplies,Binders,John Lucas,20.724,-13.816,0.7,2016-04,-0.6666666666666667
2016-04-25,East,Office Supplies,Binders,John Lucas,4.896,-3.4272,0.7,2016-04,-0.7000000000000001
2015-09-01,West,Office Supplies,Binders,Doug Bickford,4.752,1.6038,0.2,2015-09,0.33749999999999997
2015-09-01,West,Technology,Copiers,Doug Bickford,959.984,335.9944,0.2,2015-09,0.35
2015-09-01,West,Office Supplies,Binders,Doug Bickford,14.368,4.49,0.2,2015-09,0.3125
2014-07-12,West,Office Supplies,Binders,Alyssa Crouse,7.712,2.7956,0.2,2014-07,0.3625
2014-07-12,West,Furniture,Tables,Alyssa Crouse,698.352,-17.4588,0.2,2014-07,-0.025
2015-06-22,West,Office Supplies,Fasteners,Ken Lonsdale,4.96,2.3312,0.0,2015-06,0.47
2014-04-13,East,Office Supplies,Art,Jonathan Doherty,17.856,1.116,0.2,2014-04,0.0625
2014-04-13,East,Office Supplies,Binders,Jonathan Doherty,509.97,-407.976,0.7,2014-04,-0.7999999999999999
2014-04-13,East,Office Supplies,Fasteners,Jonathan Doherty,30.992,10.0724,0.2,2014-04,0.325
2014-04-13,East,Technology,Phones,Jonathan Doherty,71.928,8.3916,0.4,2014-04,0.11666666666666668
2015-12-20,Central,Office Supplies,Storage,Chad Sievert,88.8,-2.22,0.2,2015-12,-0.025
2017-06-15,West,Technology,Phones,Clay Cheatham,47.976,4.7976,0.2,2017-06,0.1
2017-07-08,East,Office Supplies,Art,Tamara Dahlen,7.56,3.0996,0.0,2017-07,0.41000000000000003
2017-07-08,East,Office Supplies,Paper,Tamara Dahlen,24.56,11.5432,0.0,2017-07,0.47000000000000003
2017-07-08,East,Office Supplies,Art,Tamara Dahlen,12.96,4.1472,0.0,2017-07,0.31999999999999995
2016-09-01,East,Technology,Accessories,Adam Bellavance,6.79,2.3086,0.0,2016-09,0.34
2016-09-01,East,Office Supplies,Paper,Adam Bellavance,24.56,11.5432,0.0,2016-09,0.47000000000000003
2016-09-01,East,Office Supplies,Binders,Adam Bellavance,3.048,1.0668,0.2,2016-09,0.35
2016-09-01,East,Office Supplies,Paper,Adam Bellavance,49.12,23.0864,0.0,2016-09,0.47000000000000003
2016-09-01,East,Office Supplies,Binders,Adam Bellavance,4355.168,1415.4296,0.2,2016-09,0.325
2016-04-08,East,Furniture,Bookcases,Jeremy Lonsdale,388.704,-4.8588,0.2,2016-04,-0.012499999999999999
2016-04-08,East,Office Supplies,Envelopes,Jeremy Lonsdale,8.26,3.7996,0.0,2016-04,0.46
2016-04-08,East,Office Supplies,Art,Jeremy Lonsdale,17.04,6.9864,0.0,2016-04,0.41000000000000003
2016-04-08,East,Office Supplies,Paper,Jeremy Lonsdale,34.4,15.824,0.0,2016-04,0.46
2016-04-23,South,Office Supplies,Paper,Heather Kirkland,36.24,11.325,0.2,2016-04,0.31249999999999994
2017-03-08,South,Office Supplies,Appliances,Victoria Brennan,647.84,168.4384,0.0,2017-03,0.26
2017-03-08,South,Office Supplies,Labels,Victoria Brennan,20.7,9.936,0.0,2017-03,0.48000000000000004
2017-09-25,East,Office Supplies,Labels,Katrina Willman,20.7,9.936,0.0,2017-09,0.48000000000000004
2017-09-25,East,Furniture,Chairs,Katrina Willman,488.646,86.8704,0.1,2017-09,0.17777777777777778
2017-09-25,East,Office Supplies,Art,Katrina Willman,5.56,1.4456,0.0,2017-09,0.26
2017-09-25,East,Furniture,Furnishings,Katrina Willman,47.12,20.7328,0.0,2017-09,0.44000000000000006
2014-09-24,West,Office Supplies,Storage,Julia Dunbar,211.96,8.4784,0.0,2014-09,0.04
2016-10-21,East,Office Supplies,Binders,Michael Kennedy,23.2,10.44,0.0,2016-10,0.45
2016-10-21,East,Office Supplies,Supplies,Michael Kennedy,7.36,0.1472,0.0,2016-10,0.02
2016-10-21,East,Office Supplies,Storage,Michael Kennedy,104.79,29.3412,0.0,2016-10,0.27999999999999997
2016-10-21,East,Furniture,Bookcases,Michael Kennedy,1043.92,271.4192,0.0,2016-10,0.25999999999999995
2017-05-29,Central,Office Supplies,Paper,Guy Thornton,25.92,9.396,0.2,2017-05,0.3625
2017-05-29,Central,Office Supplies,Storage,Guy Thornton,53.424,4.6746,0.2,2017-05,0.0875
2014-07-23,West,Office Supplies,Binders,Arthur Gainer,8.16,-5.712,0.7,2014-07,-0.7
2014-07-23,West,Technology,Accessories,Arthur Gainer,1023.936,179.1888,0.2,2014-07,0.175
2014-07-23,West,Office Supplies,Art,Arthur Gainer,9.24,0.924,0.2,2014-07,0.1
2014-07-23,West,Technology,Accessories,Arthur Gainer,479.04,-29.94,0.2,2014-07,-0.0625
2016-09-28,Central,Office Supplies,Paper,Muhammed MacIntyre,99.136,30.98,0.2,2016-09,0.3125
2017-08-27,East,Furniture,Tables,Allen Rosenblatt,1488.424,-297.6848,0.3,2017-08,-0.2
2015-04-28,Central,Office Supplies,Appliances,Russell Applegate,8.652,-20.3322,0.8,2015-04,-2.35
2015-04-28,Central,Office Supplies,Storage,Russell Applegate,23.832,2.6811,0.2,2015-04,0.11249999999999999
2015-04-28,Central,Office Supplies,Binders,Russell Applegate,12.176,-18.8728,0.8,2015-04,-1.55
2016-10-28,West,Office Supplies,Paper,Alejandro Savely,50.96,25.48,0.0,2016-10,0.5
2016-10-28,West,Office Supplies,Binders,Alejandro Savely,49.536,17.3376,0.2,2016-10,0.35
2015-06-26,Central,Technology,Accessories,Laura Armstrong,41.9,8.799,0.0,2015-06,0.21
2015-11-27,South,Furniture,Tables,Denny Ordway,375.4575,-157.0095,0.45,2015-11,-0.4181818181818182
2015-11-27,South,Technology,Accessories,Denny Ordway,83.976,-1.0497,0.2,2015-11,-0.0125
2015-12-03,East,Technology,Machines,Dean Katz,482.34,-337.638,0.7,2015-12,-0.7
2015-12-03,East,Furniture,Furnishings,Dean Katz,2.96,0.777,0.2,2015-12,0.2625
2014-11-24,East,Office Supplies,Art,Nathan Gelder,2.624,0.4264,0.2,2014-11,0.1625
2017-12-11,East,Office Supplies,Binders,Mike Vittorini,23.36,7.884,0.2,2017-12,0.3375
2017-12-11,East,Technology,Accessories,Mike Vittorini,39.98,13.5932,0.0,2017-12,0.34
2014-09-21,West,Technology,Phones,Jack Garza,246.384,27.7182,0.2,2014-09,0.1125
2014-09-21,West,Technology,Copiers,Jack Garza,1799.97,701.9883,0.0,2014-09,0.38999999999999996
2014-06-07,Central,Office Supplies,Binders,Bart Pistole,12.462,-20.5623,0.8,2014-06,-1.6500000000000001
2017-06-30,West,Office Supplies,Binders,Victor Preis,75.792,25.5798,0.2,2017-06,0.33749999999999997
2017-10-17,East,Office Supplies,Storage,Saphhira Shifley,49.96,9.4924,0.0,2017-10,0.19
2017-10-17,East,Office Supplies,Paper,Saphhira Shifley,12.96,6.2208,0.0,2017-10,0.4799999999999999
2015-10-31,Central,Office Supplies,Supplies,Harold Pawlan,70.12,21.036,0.0,2015-10,0.3
2016-09-08,Central,Office Supplies,Storage,Anna Gayman,35.952,3.5952,0.2,2016-09,0.1
2016-09-08,Central,Furniture,Bookcases,Anna Gayman,2396.2656,-317.1528,0.32,2016-09,-0.1323529411764706
2016-09-08,Central,Office Supplies,Storage,Anna Gayman,131.136,-32.784,0.2,2016-09,-0.25
2016-09-08,Central,Technology,Accessories,Anna Gayman,57.584,0.7198,0.2,2016-09,0.012499999999999999
2014-12-24,South,Office Supplies,Paper,Luke Foster,9.568,3.4684,0.2,2014-12,0.3625
2014-04-16,South,Office Supplies,Art,Stephanie Phelps,39.072,9.768,0.2,2014-04,0.25
2017-12-24,East,Office Supplies,Appliances,Roy Französisch,35.91,9.6957,0.0,2017-12,0.27
2017-12-08,West,Technology,Accessories,Keith Herrera,179.95,37.7895,0.0,2017-12,0.21
2017-12-08,West,Technology,Copiers,Keith Herrera,1199.976,434.9913,0.2,2017-12,0.3625
2017-12-08,West,Office Supplies,Paper,Keith Herrera,27.15,13.3035,0.0,2017-12,0.49
2017-12-08,West,Furniture,Tables,Keith Herrera,1004.024,-112.9527,0.2,2017-12,-0.11249999999999999
2017-12-08,West,Office Supplies,Paper,Keith Herrera,9.68,4.6464,0.0,2017-12,0.48
2017-12-08,West,Office Supplies,Labels,Keith Herrera,28.35,13.608,0.0,2017-12,0.48
2017-12-08,West,Office Supplies,Paper,Keith Herrera,55.98,27.4302,0.0,2017-12,0.49
2017-12-08,West,Furniture,Bookcases,Keith Herrera,1336.829,31.4548,0.15,2017-12,0.023529411764705882
2017-12-08,West,Furniture,Chairs,Keith Herrera,113.568,-18.4548,0.2,2017-12,-0.1625
2017-11-03,West,Office Supplies,Paper,Kimberly Carter,139.86,65.7342,0.0,2017-11,0.47
2017-11-03,West,Furniture,Chairs,Kimberly Carter,307.136,26.8744,0.2,2017-11,0.0875
2017-06-24,West,Office Supplies,Art,Caroline Jumper,95.92,25.8984,0.0,2017-06,0.26999999999999996
2016-04-14,West,Furniture,Chairs,Philip Brown,383.8,38.38,0.2,2016-04,0.1
2017-11-06,South,Office Supplies,Paper,Victoria Brennan,5.78,2.8322,0.0,2017-11,0.48999999999999994
2017-03-04,West,Office Supplies,Art,Sung Pak,9.32,2.7028,0.0,2017-03,0.29
2017-03-04,West,Office Supplies,Envelopes,Sung Pak,15.25,7.015,0.0,2017-03,0.45999999999999996
2014-06-22,West,Technology,Accessories,Joel Eaton,196.752,56.5662,0.2,2014-06,0.2875
2017-10-19,East,Furniture,Furnishings,Michael Paige,56.56,14.7056,0.0,2017-10,0.26
2017-10-19,East,Office Supplies,Storage,Michael Paige,32.7,8.502,0.0,2017-10,0.26
2017-08-21,South,Furniture,Chairs,Natalie Fritzler,866.4,225.264,0.0,2017-08,0.26
2017-11-23,Central,Furniture,Furnishings,Janet Molinari,28.4,11.076,0.0,2017-11,0.39
2017-11-23,Central,Office Supplies,Binders,Janet Molinari,287.92,138.2016,0.0,2017-11,0.48000000000000004
2014-09-12,East,Technology,Machines,Shirley Daniels,69.99,30.0957,0.0,2014-09,0.43000000000000005
2017-10-01,Central,Office Supplies,Art,Ken Heidel,6.672,0.5004,0.2,2017-10,0.075
2016-04-15,South,Office Supplies,Binders,Ross Baird,189.588,-145.3508,0.7,2016-04,-0.7666666666666666
2016-04-15,South,Technology,Accessories,Ross Baird,408.744,76.6395,0.2,2016-04,0.18749999999999997
2016-04-15,South,Technology,Accessories,Ross Baird,291.96,54.7425,0.2,2016-04,0.1875
2016-04-15,South,Office Supplies,Storage,Ross Baird,4.768,-0.7748,0.2,2016-04,-0.1625
2016-06-06,East,Office Supplies,Storage,Dave Brooks,714.3,207.147,0.0,2016-06,0.29
2014-12-19,South,Office Supplies,Binders,Mike Kennedy,4.812,-3.6892,0.7,2014-12,-0.7666666666666666
2014-12-19,South,Technology,Accessories,Mike Kennedy,247.8,-18.585,0.2,2014-12,-0.075
2016-06-12,Central,Technology,Machines,Philisse Overcash,1007.979,43.1991,0.3,2016-06,0.04285714285714286
2016-06-12,Central,Office Supplies,Paper,Philisse Overcash,313.488,113.6394,0.2,2016-06,0.3625
2017-09-15,Central,Office Supplies,Paper,Brenda Bowman,31.872,11.5536,0.2,2017-09,0.3625
2017-01-20,East,Furniture,Chairs,Cynthia Voltz,207.846,2.3094,0.1,2017-01,0.011111111111111112
2016-09-05,Central,Furniture,Furnishings,Pete Kriz,12.22,3.666,0.0,2016-09,0.3
2016-09-05,Central,Office Supplies,Storage,Pete Kriz,194.94,23.3928,0.0,2016-09,0.12000000000000001
2016-09-05,Central,Office Supplies,Storage,Pete Kriz,70.95,20.5755,0.0,2016-09,0.29000000000000004
2016-09-05,Central,Office Supplies,Paper,Pete Kriz,91.36,42.0256,0.0,2016-09,0.45999999999999996
2016-09-05,Central,Furniture,Chairs,Pete Kriz,242.94,29.1528,0.0,2016-09,0.12
2016-09-05,Central,Office Supplies,Labels,Pete Kriz,22.05,10.584,0.0,2016-09,0.48
2017-03-20,Central,Furniture,Furnishings,Troy Blackwell,2.91,1.3677,0.0,2017-03,0.47
2016-04-01,East,Office Supplies,Art,Raymond Buch,59.52,15.4752,0.0,2016-04,0.25999999999999995
2016-04-01,East,Office Supplies,Storage,Raymond Buch,161.94,9.7164,0.0,2016-04,0.060000000000000005
2016-04-01,East,Office Supplies,Art,Raymond Buch,263.88,71.2476,0.0,2016-04,0.27
2016-04-01,East,Office Supplies,Art,Raymond Buch,30.48,7.9248,0.0,2016-04,0.26
2016-04-01,East,Office Supplies,Art,Raymond Buch,9.84,2.8536,0.0,2016-04,0.29000000000000004
2016-04-01,East,Technology,Phones,Raymond Buch,35.12,9.1312,0.0,2016-04,0.26
2017-10-20,East,Furniture,Tables,Ed Braxton,284.364,-75.8304,0.4,2017-10,-0.26666666666666666
2017-10-20,East,Office Supplies,Storage,Ed Braxton,665.408,66.5408,0.2,2017-10,0.1
2016-12-13,Central,Technology,Accessories,Ken Heidel,63.88,24.9132,0.0,2016-12,0.38999999999999996
2014-02-12,West,Furniture,Chairs,Sanjit Chand,129.568,-24.294,0.2,2014-02,-0.1875
2016-09-26,Central,Furniture,Chairs,Natalie Fritzler,747.558,-96.1146,0.3,2016-09,-0.12857142857142856
2016-09-26,Central,Office Supplies,Envelopes,Natalie Fritzler,8.928,3.348,0.2,2016-09,0.37499999999999994
2015-12-15,West,Office Supplies,Appliances,Joseph Holt,103.92,36.372,0.0,2015-12,0.35
2015-12-15,West,Technology,Accessories,Joseph Holt,899.91,377.9622,0.0,2015-12,0.42
2015-12-15,West,Office Supplies,Binders,Joseph Holt,51.312,18.6006,0.2,2015-12,0.36250000000000004
2016-04-22,West,Furniture,Furnishings,Tanja Norvell,23.56,7.068,0.2,2016-04,0.3
2016-04-22,West,Furniture,Tables,Tanja Norvell,1272.63,-814.4832,0.5,2016-04,-0.6399999999999999
2016-04-22,West,Office Supplies,Binders,Tanja Norvell,28.485,-20.889,0.7,2016-04,-0.7333333333333333
2016-04-22,West,Office Supplies,Supplies,Tanja Norvell,185.376,-34.758,0.2,2016-04,-0.1875
2016-04-22,West,Office Supplies,Appliances,Tanja Norvell,78.272,5.8704,0.2,2016-04,0.075
2015-01-17,Central,Furniture,Furnishings,Joni Sundaresam,254.744,-312.0614,0.6,2015-01,-1.2249999999999999
2017-03-31,Central,Furniture,Bookcases,David Smith,205.3328,-36.2352,0.32,2017-03,-0.17647058823529413
2016-12-16,Central,Office Supplies,Binders,Craig Carreira,4.788,-7.9002,0.8,2016-12,-1.65
2015-12-20,East,Office Supplies,Paper,Maya Herman,55.48,26.6304,0.0,2015-12,0.48000000000000004
2014-11-09,West,Office Supplies,Storage,Jeremy Pistek,340.92,3.4092,0.0,2014-11,0.009999999999999998
2014-11-09,West,Furniture,Bookcases,Jeremy Pistek,222.666,10.4784,0.15,2014-11,0.04705882352941177
2014-11-09,West,Technology,Phones,Jeremy Pistek,703.968,87.996,0.2,2014-11,0.125
2014-11-09,West,Office Supplies,Storage,Jeremy Pistek,92.52,24.9804,0.0,2014-11,0.27
2014-11-09,West,Office Supplies,Paper,Jeremy Pistek,62.65,28.819,0.0,2014-11,0.46
2014-11-09,West,Office Supplies,Paper,Jeremy Pistek,94.85,45.528,0.0,2014-11,0.48000000000000004
2016-07-12,West,Technology,Phones,Kristen Hastings,95.76,7.182,0.2,2016-07,0.075
2016-10-27,East,Furniture,Furnishings,Jeremy Ellison,40.2,19.296,0.0,2016-10,0.4799999999999999
2016-06-26,East,Office Supplies,Art,John Grady,14.7,6.615,0.0,2016-06,0.45
2016-06-26,East,Office Supplies,Storage,John Grady,704.25,84.51,0.0,2016-06,0.12000000000000001
2014-10-06,West,Technology,Accessories,Xylona Preis,9.09,1.9089,0.0,2014-10,0.21000000000000002
2014-07-22,East,Office Supplies,Art,Erin Mull,5.96,1.6688,0.0,2014-07,0.28
2014-07-22,East,Technology,Accessories,Erin Mull,159.98,57.5928,0.0,2014-07,0.36
2017-06-10,West,Office Supplies,Labels,Michelle Tran,29.6,14.8,0.0,2017-06,0.5
2017-06-10,West,Furniture,Bookcases,Michelle Tran,514.165,-30.245,0.15,2017-06,-0.05882352941176471
2017-06-10,West,Technology,Phones,Michelle Tran,279.96,17.4975,0.2,2017-06,0.0625
2014-10-29,Central,Technology,Phones,Sue Ann Reed,2735.952,341.994,0.2,2014-10,0.125
2014-06-09,Central,Technology,Phones,Carl Weiss,7.992,0.5994,0.2,2014-06,0.07500000000000001
2014-06-09,Central,Technology,Accessories,Carl Weiss,63.984,10.3974,0.2,2014-06,0.16249999999999998
2014-06-09,Central,Office Supplies,Art,Carl Weiss,70.368,6.1572,0.2,2014-06,0.0875
2014-09-14,East,Office Supplies,Storage,Astrea Jones,449.15,8.983,0.0,2014-09,0.020000000000000004
